Unnamed: 0,Character,Line,Season,Episode_Number
25440,Michael, i am ashamed at your naked face i must cover it with my jacket covers merediths face with his jacket you are now sexy in your culture  ,5,7
25442,Jim, six point five days winces as kevin smacks him on the back,5,7
25444,Jim, pam comes back from new york next week and everyone here has just been so excited for me and involved and intrusive and weird  ,5,7
25448,Michael, i have my passport pats jacket pocket,5,7
25450,Michael,  i have my per diem holds up money i already know what i am going to spend this on  i am going to buy a sweater,5,7
25452,Michael, well ill just ill use different money for that   ,5,7
25454,Michael, and business class air like a fivestar hotel in the sky nothing but the best  actually better than a fivestar hotel cause you get a big cushy seat and you sit in a row of people and to eat whatever the mind can imagine  i think i am going to have a filet with mushroom sauce,5,7
25456,Michael,  well that is all in the past,5,7
25458,Michael, they have one of those  ,5,7
25459,Michael, in a singsong voice lets do this,5,7
25460,Dwight, wait why do you need three suitcases,5,7
25461,Michael, two are for souvenirs,5,7
25462,Dwight, do you have your money belt,5,7
25463,Michael, i do its right here indicates to waist,5,7
25464,Dwight, no no no no no  you want to wear that puppy right up on the breastbone like a bra demonstrates,5,7
25465,Michael, no i dont want to wear a bra,5,7
25466,Dwight, here let me help you reaches for michaels money belt,5,7
25467,Michael, stop it stop it,5,7
25468,Dwight, do you want to get robbed in a foreign country i wash my hands of this,5,7
25469,Michael, okay  where is my translator,5,7
25470,Andy, monsieur,5,7
25471,Michael, there he is,5,7
25472,Andy, im just bidding a bon voyage a la mon petit fiancee translation,5,7
25474,Andy, i will try,5,7
25476,Andy, meaning i will try to get other dudes laid,5,7
25477,Michael, yeah baby thats what im talking about that could be you points at jim if you hadnt forgotten french  where is my numbers man,5,7
25479,Michael, there we go our town car awaits,5,7
25481,Michael, its not just a van,5,7
25483,Michael, dwight can you get those please,5,7
25484,Dwight, sighs and picks up michaels empty suitcases  ,5,7
25485,Michael, on airplane welcome to cribsthe business class edition check this out mimosa,5,7
25486,Andy, ah sweet,5,7
25487,Michael, handed to me as i sat down  this was my hot towel  it is still wet,5,7
25488,Andy, michael gary scott rolling like a pimp,5,7
25489,Michael, take a sip of that hands andy his mimosa,5,7
25490,Andy, mmmhmmm,5,7
25491,Michael, that good,5,7
25492,Andy, mmmm ,5,7
25493,Michael, dont drink all of it  give some to oscar,5,7
25494,Andy, thats really good offers mimosa to oscar,5,7
25496,Michael, you want one of your own i can hook you up,5,7
25498,Michael, yes this is beth  this is my personal valetflight attendant and she will be helping me this morning,5,7
25500,Michael, yes ,5,7
25501,Andy, oh ,5,7
25502,Michael, get back get back  come on get back to the slums,5,7
25503,Andy, oh boy follows oscar back to coach,5,7
25504,Michael, whisper hey guys check it out  my own personal dvd player and 20 movies,5,7
25506,Andy, loudly harry and the hendersons,5,7
25507,Michael, shhhh keep it down,5,7
25509,Michael, could you have picked something stinkier to bring on a plane andy laughs my god oscar really do you have a bag of baby poop in there too to share with everybody no i will be ordering my own food thank you very much,5,7
25510,Michael, to stewardess hi,5,7
25512,Michael, um id like to see a menu please,5,7
25514,Michael, oh okay looks back at andy and oscar doesnt matter because i am going to take a nap  i think i am going to use my complimentary blindfold  i will don it and oh look at that  i cant see because i am in a cart crashes into michaels leg gah,5,7
25523,Michael, going up escalator in the hotel this is nice  this is nice  move in here  very sweet ah,5,7
25525,Michael, alright,5,7
25526,Andy, very cool,5,7
25527,Michael, very cool,5,7
25528,Andy, we are going to find out where the action is my friend,5,7
25529,Michael, okay,5,7
25530,Andy,  wheres the concierge,5,7
25531,Michael, yes wallace said there would be one of those,5,7
25532,Andy, mmm bingo indicates towards concierge desk follow moi brosieur,5,7
25533,Michael, wow,5,7
25534,Andy, to concierge what about a nice sushi place  maybe a place with a view,5,7
25536,Michael, wow wow i am blown away by this i um iah this is great thank you,5,7
25537,Andy, one final question where might you find yourself on a winnipeg night like tonight,5,7
25539,Andy, nodding towards michael the huntsman,5,7
25541,Michael, a concierge is like the winnipeg equivalent of a geisha  this is a woman who has been trained in the fine art of fanciness and pleasure  and when you meet one it is intoxicating  just what the doctor ordered  ,5,7
25542,Pam, at school in nyc cant believe this pulls out cell phone sighs,5,7
25543,Jim, in office are you sure,5,7
25544,Pam, over the phone i just talked to my advisor failing,5,7
25545,Jim, wow i thought you were good at flash,5,7
25546,Pam, i was and then they switched to acrobat just as i was learning quark  i hate computers,5,7
25547,Jim, okay okay its no big deal  so youre not a computer geek,5,7
25548,Pam, i have to stay and retake it,5,7
25549,Jim, looks shocked wwow um well okay,5,7
25550,Pam, that means another twelve weeks  pause can you do this for another three months,5,7
25551,Jim, its not its not about me  i mean this your dream,5,7
25552,Pam, over phone i know,5,7
25553,Jim, and you went to new york to do this  so when you come back you come back the right way right,5,7
25554,Pam, starting to cry right,5,7
25555,Jim, concerned look on face you okay,5,7
25556,Pam, over phone yeah im fine  um my cell phone batterys low so i have to let you go,5,7
25557,Jim, okay,5,7
25558,Pam, alright,5,7
25559,Jim, alright,5,7
25560,Pam, over phone love you bye,5,7
25561,Jim, love you too hangs up phone pam sits on a bench crying  ,5,7
25562,Michael, guys shes in there,5,7
25563,Andy, engaging wings imitates mechanical sound,5,7
25565,Michael, lets do this,5,7
25566,Andy, yeah with a hot slab of canadian bacon in your hand,5,7
25567,Michael, goes up to concierge from the hotel excuse me hello concierge marie michael scott  good to see you again,5,7
25569,Michael, um this is my associate uh from dunder mifflin uh oscar martinez,5,7
25572,Michael, works in accounting  this is uh concierge marie,5,7
25574,Michael, who works at our hotel  you look how do you say radiant tonight,5,7
25576,Michael, and it is how do you say a beautiful night,5,7
25578,Michael, shes foreign  i am,5,7
25579,Andy, for madame et monsieur hands michael and marie a glass of wine,5,7
25580,Michael, oh thank you,5,7
25581,Andy, youre welcome,5,7
25582,Michael, thank you andy,5,7
25584,Andy, let me get a picture of you guys  ,5,7
25585,Michael, everyone is going to end up dying someday  and i think its better to die with people you like like oscar and andy and concierge marie than to know that theres somebody out there that you love that youre not with  ,5,7
25586,Andy,  alright ive scoped out the joint  those two dudes are as good as naked ,5,7
25588,Andy, come on its dandy dale and foppy mcgee over there turns to bartender mademoiselle beer me dos long island iced teas sill vous plait to oscar bad decision in a glass  ,5,7
25589,Andy, i dont care if youre gay straight engaged whatever a guy needs intercourse  ,5,7
25590,Andy,  youll thank me when they spank thee,5,7
25592,Andy, do you guys like apples,5,7
25594,Andy, do you like apples,5,7
25596,Andy, well how do you like these apples sets drinks on table alright on a scale of 1  10 how hot is that dude indicates towards oscar who waves slightly,5,7
25598,Andy, no but he could be yours if you play your cards right,5,7
25600,Andy, gentleman walks away,5,7
25602,Andy, dude you struck out  theyre totally stuck up  here drink up  ,5,7
25603,Michael, how about this one its christmas eve,5,7
25605,Michael, and everythings closed and you need to get some dry cleaning done 1200 midnight where do you go what do you do  what do you do come on what do you do,5,7
25607,Michael, unbelievable unbelievable  ,5,7
25609,Andy, anything  you can ask me anything,5,7
25611,Andy, im your wingman,5,7
25613,Andy, righto,5,7
25615,Andy, what,5,7
25617,Andy, what do i see in angela,5,7
25619,Andy, i see through a hard exterior to a little jelly in the middle  she is teaching me to be a better person and shes working really hard on that  and she has the softest skin ive ever seen and i cant wait to have sex with her,5,7
25621,Andy, no,5,7
25623,Andy, honestly i dont know what were waiting for,5,7
25625,Andy, what is wrong with her,5,7
25627,Andy, i should call her and ask her what is wrong with her,5,7
25629,Andy, too late too late its dialing now its ringing oscar laughs shh,5,7
25631,Andy, what is wrong with you,5,7
25634,Andy, that was oscar and he wants to know why you wont do me and i think its a valid question,5,7
25636,Andy, this is andy bernard,5,7
25638,Andy, i wanna take you to sex school,5,7
25640,Dwight, over phone who is that monkey,5,7
25641,Andy, is somebody there,5,7
25643,Andy, i have needs,5,7
25645,Andy, naked,5,7
25647,Andy, well discuss it later naked  i want to see you naked  ,5,7
25648,Michael, standing outside hotel room whispering do you want to get some breakfast or something,5,7
25650,Michael, okay  ,5,7
25651,Jim, noticing that everyone is giving him a sympathetic look how does everyone know already,5,7
25652,Dwight, know what,5,7
25654,Dwight, oh well doesnt surprise me,5,7
25655,Jim, excuse me,5,7
25656,Dwight, have you seen her painting jim the building there are shadows coming from two different directions,5,7
25659,Dwight, what are there two suns,5,7
25662,Dwight, last i checked thats not an office building in the andromeda galaxy,5,7
25663,Jim, im gonna grab a cup of coffee,5,7
25664,Dwight, its totally unrealistic  there are no lines in the parking lot  ,5,7
25665,Andy, oscar,5,7
25667,Andy, that was fun last night,5,7
25669,Andy, you know its true what they say long island iced teas are way stronger in canada,5,7
25671,Andy, you kidding me its what i do get the whole nine nards oscar laughs,5,7
25673,Andy, totally continues laughing what who,5,7
25675,Andy, we called angela,5,7
25677,Andy, that was real i thought i dreamed that  oh god,5,7
25679,Andy, oh god,5,7
25681,Andy, so bad,5,7
25683,Michael, slept like a baby  ,5,7
25700,Michael, look people continue to come back to us time and time again because they feel cared for here  they feel respected and they feel that their needs matter  they are treated like human beings sighs,5,7
25702,Michael, yes  ,5,7
25703,Andy, oh man she is so pissed sitting down by oscar,5,7
25705,Andy, shes taking us back to first base,5,7
25707,Andy, i get to kiss her forehead looks at oscar i had a good time hanging out this weekend,5,7
25709,Andy, wingman for life wmfl,5,7
25711,Andy, you up for a chest bump,5,7
25713,Andy, bro hug oscar shakes head then sticks his hand out and andy shakes it back to basics i like it  ,5,7
